loan_amnt,purpose,revenue,dti_n,fico_n,home_ownership_n,emp_length_n,Default
10175,debt_consolidation,65000,28.03,692,MORTGAGE,4,0
10125,debt_consolidation,40000,23.3,707,MORTGAGE,6,0
10100,debt_consolidation,55000,30.63,707,MORTGAGE,11,0
10075,debt_consolidation,28000,22.2,677,MORTGAGE,0,1
10075,debt_consolidation,28000,21,672,MORTGAGE,4,1
10075,debt_consolidation,35000,17.7,667,RENT,3,0
10025,debt_consolidation,42560,23.32,667,RENT,5,1
10025,debt_consolidation,75000,17.65,737,RENT,9,0
10000,debt_consolidation,75000,88.32,667,MORTGAGE,0,0
10000,debt_consolidation,116000,67.73,717,MORTGAGE,1,0
10000,debt_consolidation,53000,56,672,OWN,4,0
10000,debt_consolidation,177000,54.53,672,MORTGAGE,2,0
10000,debt_consolidation,97000,51.99,767,MORTGAGE,1,0
10000,debt_consolidation,120000,46.14,697,MORTGAGE,0,0
10000,debt_consolidation,81000,43.18,677,MORTGAGE,1,0
10000,debt_consolidation,80000,40.25,717,MORTGAGE,1,0
10000,debt_consolidation,32000,39.83,697,RENT,10,0
10000,debt_consolidation,49000,39.82,672,RENT,3,0
10000,debt_consolidation,30000,38.8,662,MORTGAGE,4,0
10000,debt_consolidation,45760,38.29,697,MORTGAGE,3,0
10000,debt_consolidation,36000,37.72,662,OWN,5,0
10000,debt_consolidation,54000,37.16,707,RENT,0,0
10000,debt_consolidation,80000,36.18,692,RENT,2,0
10000,debt_consolidation,35000,36.15,762,MORTGAGE,0,1
10000,debt_consolidation,70000,35.83,702,OWN,3,0
10000,debt_consolidation,150000,34.88,682,MORTGAGE,6,0
10000,debt_consolidation,70000,34.53,697,MORTGAGE,5,0
10000,debt_consolidation,34623,34.45,722,OWN,0,0
10000,debt_consolidation,37000,33.99,717,RENT,2,0
10000,debt_consolidation,75000,33.94,742,MORTGAGE,11,0
10000,debt_consolidation,50000,33.83,677,OWN,7,0
10000,debt_consolidation,52000,33.72,672,RENT,11,0
10000,debt_consolidation,78500,33.39,677,OWN,11,0
10000,debt_consolidation,115000,33.38,687,MORTGAGE,4,0
10000,debt_consolidation,75000,33.25,692,RENT,11,1
10000,debt_consolidation,85000,33.21,667,RENT,11,1
10000,debt_consolidation,60000,33.12,752,MORTGAGE,4,0
10000,debt_consolidation,26000,32.78,722,RENT,1,0
10000,debt_consolidation,20000,32.77,687,MORTGAGE,0,0
10000,debt_consolidation,80000,32.66,672,RENT,2,0
10000,debt_consolidation,45000,32.64,662,MORTGAGE,6,0
10000,debt_consolidation,70000,32.52,737,MORTGAGE,10,0
10000,debt_consolidation,35000,32.48,677,RENT,0,0
10000,debt_consolidation,37000,32.47,677,RENT,11,0
10000,debt_consolidation,27000,32.27,697,RENT,11,1
10000,debt_consolidation,52000,31.92,702,OWN,4,0
10000,debt_consolidation,39000,31.88,667,RENT,8,1
10000,debt_consolidation,50000,31.63,667,RENT,4,0
10000,debt_consolidation,30000,31.55,687,RENT,7,0
10000,debt_consolidation,43000,31.34,722,RENT,5,0
10000,debt_consolidation,42000,31.11,777,RENT,11,0
10000,debt_consolidation,92000,31.07,677,MORTGAGE,8,1
10000,debt_consolidation,38000,30.92,667,RENT,3,0
10000,debt_consolidation,52000,30.71,687,RENT,3,0
10000,debt_consolidation,55000,30.66,717,RENT,11,1
10000,debt_consolidation,78000,30.34,662,MORTGAGE,3,0
10000,debt_consolidation,20000,30.25,667,OWN,11,0
10000,debt_consolidation,30000,30.16,667,RENT,1,1
10000,debt_consolidation,110000,29.94,677,MORTGAGE,7,1
10000,debt_consolidation,104800,29.88,662,MORTGAGE,11,1
10000,debt_consolidation,37000,29.65,677,RENT,4,0
10000,debt_consolidation,57000,29.33,687,RENT,1,0
10000,debt_consolidation,48000,29.1,722,RENT,6,0
10000,debt_consolidation,31250,28.99,697,RENT,7,1
10000,debt_consolidation,30000,28.86,682,MORTGAGE,0,1
10000,debt_consolidation,56000,28.85,672,MORTGAGE,11,1
10000,debt_consolidation,32000,28.84,682,RENT,11,0
10000,debt_consolidation,65000,28.69,727,OWN,11,0
10000,debt_consolidation,52000,28.64,662,MORTGAGE,2,0
10000,debt_consolidation,52000,28.62,682,OWN,6,1
10000,debt_consolidation,50000,28.56,702,RENT,10,0
10000,debt_consolidation,33500,28.52,677,OWN,3,1
10000,debt_consolidation,34000,28.45,697,RENT,1,0
10000,debt_consolidation,38000,28.43,737,OWN,8,0
10000,debt_consolidation,49900,28.38,742,RENT,0,0
10000,debt_consolidation,50014.8,28.29,732,MORTGAGE,0,0
10000,debt_consolidation,34777.6,28.26,682,MORTGAGE,11,0
10000,debt_consolidation,30000,28.16,732,MORTGAGE,0,0
10000,debt_consolidation,75000,28.08,667,MORTGAGE,11,0
10000,debt_consolidation,72000,28.07,662,MORTGAGE,11,0
10000,debt_consolidation,29000,28,717,MORTGAGE,11,0
10000,debt_consolidation,30000,27.84,672,RENT,1,0
10000,debt_consolidation,41000,27.8,662,RENT,0,0
10000,debt_consolidation,83000,27.72,717,MORTGAGE,8,0
10000,debt_consolidation,74000,27.72,692,RENT,2,0
10000,debt_consolidation,30000,27.56,667,RENT,1,1
10000,debt_consolidation,90000,27.39,687,MORTGAGE,11,1
10000,debt_consolidation,46000,27.21,672,OWN,2,1
10000,debt_consolidation,20000,27.19,677,RENT,11,0
10000,debt_consolidation,35000,27.09,702,RENT,2,1
10000,debt_consolidation,40000,27,692,MORTGAGE,5,0
10000,debt_consolidation,58000,26.98,662,RENT,11,1
10000,debt_consolidation,60000,26.96,662,MORTGAGE,1,0
10000,debt_consolidation,35000,26.85,747,OWN,1,1
10000,debt_consolidation,40000,26.81,682,RENT,2,0
10000,debt_consolidation,42000,26.77,772,MORTGAGE,11,0
10000,debt_consolidation,70000,26.62,777,MORTGAGE,0,0
10000,debt_consolidation,80000,26.58,662,MORTGAGE,5,1
10000,debt_consolidation,62016,26.39,662,OWN,11,1
10000,debt_consolidation,71000,26.38,752,MORTGAGE,11,1
10000,debt_consolidation,65000,26.33,692,RENT,4,0
10000,debt_consolidation,45000,26.29,717,MORTGAGE,0,0
10000,debt_consolidation,78000,26.28,692,RENT,6,1
10000,debt_consolidation,65000,26.18,677,OWN,11,1
10000,debt_consolidation,70000,26.14,667,RENT,11,1
10000,debt_consolidation,50500,26.09,717,RENT,7,1
10000,debt_consolidation,30200,26.08,682,RENT,1,1
10000,debt_consolidation,34000,26.05,677,RENT,11,1
10000,debt_consolidation,45000,25.97,662,RENT,1,1
10000,debt_consolidation,38000,25.96,697,MORTGAGE,4,0
10000,debt_consolidation,32000,25.96,732,RENT,11,0
10000,debt_consolidation,33000,25.93,662,MORTGAGE,5,0
10000,debt_consolidation,55000,25.88,677,RENT,2,0
10000,debt_consolidation,50000,25.83,702,OWN,9,0
10000,debt_consolidation,56000,25.8,717,MORTGAGE,11,0
10000,debt_consolidation,110000,25.78,667,RENT,8,0
10000,debt_consolidation,60000,25.66,737,MORTGAGE,0,0
10000,debt_consolidation,82000,25.57,707,MORTGAGE,10,0
10000,debt_consolidation,23000,25.47,707,MORTGAGE,0,0
10000,debt_consolidation,92600,25.35,667,MORTGAGE,11,1
10000,debt_consolidation,29400,25.35,667,RENT,0,1
10000,debt_consolidation,42500,25.3,697,MORTGAGE,11,0
10000,debt_consolidation,45000,25.27,672,MORTGAGE,4,0
10000,debt_consolidation,90000,25.19,687,OWN,3,0
10000,debt_consolidation,32000,25.17,692,MORTGAGE,10,0
10000,debt_consolidation,48000,25.13,667,RENT,11,1
10000,debt_consolidation,65000,25.06,677,MORTGAGE,8,0
10000,debt_consolidation,25000,25.06,767,RENT,4,0
10000,debt_consolidation,95000,24.94,737,MORTGAGE,11,0
10000,debt_consolidation,62900,24.89,707,OWN,0,0
10000,debt_consolidation,74000,24.86,662,RENT,0,1
10000,debt_consolidation,53435,24.8,667,RENT,1,0
10000,debt_consolidation,82000,24.69,707,RENT,9,0
10000,debt_consolidation,20000,24.67,732,RENT,1,0
10000,debt_consolidation,55000,24.63,752,RENT,2,0
10000,debt_consolidation,77000,24.59,707,MORTGAGE,7,0
10000,debt_consolidation,90000,24.56,677,MORTGAGE,6,1
10000,debt_consolidation,60000,24.56,692,RENT,11,1
10000,debt_consolidation,38000,24.35,662,RENT,0,1
10000,debt_consolidation,40000,24.33,662,RENT,5,1
10000,debt_consolidation,60000,24.25,682,MORTGAGE,0,1
10000,debt_consolidation,78000,24.15,697,MORTGAGE,11,1
10000,debt_consolidation,60000,24.12,692,MORTGAGE,5,0
10000,debt_consolidation,30000,24.12,677,RENT,8,0
10000,debt_consolidation,76000,24.05,672,MORTGAGE,11,0
10000,debt_consolidation,169000,24.03,677,RENT,5,0
10000,debt_consolidation,140000,24.03,672,RENT,4,1
10000,debt_consolidation,80000,23.96,802,MORTGAGE,11,0
10000,debt_consolidation,52000,23.91,722,RENT,6,0
10000,debt_consolidation,42000,23.83,717,MORTGAGE,11,0
10000,debt_consolidation,39000,23.75,692,RENT,10,0
10000,debt_consolidation,65000,23.71,722,RENT,10,0
10000,debt_consolidation,79410,23.59,697,MORTGAGE,11,1
10000,debt_consolidation,48000,23.58,702,MORTGAGE,3,0
10000,debt_consolidation,57472,23.57,702,RENT,11,0
10000,debt_consolidation,100000,23.56,712,RENT,7,0
10000,debt_consolidation,39100,23.51,672,RENT,6,0
10000,debt_consolidation,50000,23.5,677,MORTGAGE,9,0
10000,debt_consolidation,45000,23.27,667,MORTGAGE,4,0
10000,debt_consolidation,44000,23.27,672,MORTGAGE,6,0
10000,debt_consolidation,78000,23.24,722,MORTGAGE,11,0
10000,debt_consolidation,30000,23.24,672,RENT,11,0
10000,debt_consolidation,63000,23.2,692,MORTGAGE,11,0
10000,debt_consolidation,143000,23.14,807,MORTGAGE,2,0
10000,debt_consolidation,46072,23.1,687,RENT,11,1
10000,debt_consolidation,46000,23.04,692,OWN,6,1
10000,debt_consolidation,55000,23,672,MORTGAGE,0,0
10000,debt_consolidation,47500,22.99,667,RENT,1,1
10000,debt_consolidation,50000,22.92,667,RENT,6,0
10000,debt_consolidation,48000,22.83,667,MORTGAGE,3,0
10000,debt_consolidation,76000,22.74,777,OWN,11,0
10000,debt_consolidation,50000,22.73,712,RENT,11,0
10000,debt_consolidation,87000,22.69,667,RENT,1,1
10000,debt_consolidation,82000,22.64,687,MORTGAGE,3,0
10000,debt_consolidation,55000,22.63,672,MORTGAGE,6,0
10000,debt_consolidation,44000,22.61,687,MORTGAGE,10,0
10000,debt_consolidation,48000,22.58,667,RENT,6,0
10000,debt_consolidation,52000,22.55,677,OWN,1,1
10000,debt_consolidation,70000,22.52,737,MORTGAGE,3,0
10000,debt_consolidation,30000,22.52,662,MORTGAGE,11,0
10000,debt_consolidation,30000,22.52,677,OWN,0,1
10000,debt_consolidation,140000,22.48,707,RENT,11,0
10000,debt_consolidation,56000,22.48,757,MORTGAGE,11,0
10000,debt_consolidation,200000,22.47,687,MORTGAGE,4,0
10000,debt_consolidation,82000,22.38,667,MORTGAGE,11,0
10000,debt_consolidation,60000,22.36,682,RENT,5,0
10000,debt_consolidation,50000,22.35,677,RENT,1,1
10000,debt_consolidation,60000,22.32,702,RENT,11,0
10000,debt_consolidation,38400,22.28,687,OWN,11,1
10000,debt_consolidation,90000,22.16,732,MORTGAGE,0,0
10000,debt_consolidation,64000,22.13,702,MORTGAGE,11,1
10000,debt_consolidation,78000,22.09,742,RENT,2,0
10000,debt_consolidation,50000,22.06,682,RENT,2,0
10000,debt_consolidation,40000,22.02,667,RENT,2,0
10000,debt_consolidation,50000,21.92,672,RENT,1,0
10000,debt_consolidation,50000,21.84,692,RENT,0,0
10000,debt_consolidation,55000,21.67,732,RENT,4,0
10000,debt_consolidation,95000,21.65,677,RENT,1,1
10000,debt_consolidation,45000,21.57,687,RENT,4,1
10000,debt_consolidation,73800,21.56,677,OWN,0,0
10000,debt_consolidation,75000,21.39,672,MORTGAGE,7,0
10000,debt_consolidation,28000,21.3,702,OWN,4,0
10000,debt_consolidation,48000,21.28,702,MORTGAGE,5,0
10000,debt_consolidation,155433,21.27,662,MORTGAGE,9,0
10000,debt_consolidation,38000,21.26,687,RENT,5,0
10000,debt_consolidation,45000,21.25,672,RENT,2,0
10000,debt_consolidation,90000,21.24,667,RENT,5,0
10000,debt_consolidation,41000,21.22,742,RENT,5,0
10000,debt_consolidation,52000,21.21,727,RENT,6,0
10000,debt_consolidation,50000,21.08,692,RENT,4,1
10000,debt_consolidation,68000,21.06,677,RENT,8,1
10000,debt_consolidation,56400,20.94,672,MORTGAGE,6,0
10000,debt_consolidation,85000,20.91,687,RENT,5,0
10000,debt_consolidation,60000,20.88,707,RENT,11,1
10000,debt_consolidation,81000,20.77,722,MORTGAGE,3,0
10000,debt_consolidation,39000,20.74,672,RENT,4,0
10000,debt_consolidation,42400,20.67,702,RENT,4,0
10000,debt_consolidation,70000,20.62,727,RENT,11,1
10000,debt_consolidation,75000,20.54,667,MORTGAGE,11,0
10000,debt_consolidation,50000,20.52,687,MORTGAGE,1,1
10000,debt_consolidation,46000,20.48,672,MORTGAGE,11,0
10000,debt_consolidation,85000,20.42,682,OWN,11,0
10000,debt_consolidation,58000,20.4,672,MORTGAGE,9,0
10000,debt_consolidation,75000,20.29,662,RENT,1,0
10000,debt_consolidation,54103,20.28,662,RENT,11,0
10000,debt_consolidation,40800,20.1,677,MORTGAGE,0,1
10000,debt_consolidation,84000,20.04,787,MORTGAGE,11,0
10000,debt_consolidation,65000,20.03,682,RENT,11,0
10000,debt_consolidation,38000,20.03,697,MORTGAGE,0,0
10000,debt_consolidation,50000,20,672,MORTGAGE,4,0
10000,debt_consolidation,52000,19.99,697,OWN,9,1
10000,debt_consolidation,48000,19.96,692,MORTGAGE,11,0
10000,debt_consolidation,41000,19.96,672,RENT,10,1
10000,debt_consolidation,110000,19.94,722,MORTGAGE,11,1
10000,debt_consolidation,40000,19.92,677,RENT,5,0
10000,debt_consolidation,55000,19.86,707,RENT,1,0
10000,debt_consolidation,60000,19.82,667,MORTGAGE,9,1
10000,debt_consolidation,45000,19.81,682,MORTGAGE,4,0
10000,debt_consolidation,60000,19.8,667,MORTGAGE,1,0
10000,debt_consolidation,25000,19.72,752,RENT,9,0
10000,debt_consolidation,90000,19.71,697,RENT,9,1
10000,debt_consolidation,92000,19.7,737,MORTGAGE,11,0
10000,debt_consolidation,55000,19.7,682,MORTGAGE,3,0
10000,debt_consolidation,50000,19.66,702,MORTGAGE,11,1
10000,debt_consolidation,42000,19.63,662,RENT,2,1
10000,debt_consolidation,50000,19.61,687,RENT,2,1
10000,debt_consolidation,28000,19.55,732,OWN,0,0
10000,debt_consolidation,57000,19.49,697,RENT,11,0
10000,debt_consolidation,60000,19.48,667,OWN,4,0
10000,debt_consolidation,200000,19.46,682,MORTGAGE,2,0
10000,debt_consolidation,57000,19.41,667,OWN,11,1
10000,debt_consolidation,85000,19.38,752,RENT,11,0
10000,debt_consolidation,23600,19.33,667,OWN,0,0
10000,debt_consolidation,71088,19.31,677,RENT,0,0
10000,debt_consolidation,37000,19.3,707,RENT,1,0
10000,debt_consolidation,30000,19.29,792,RENT,3,0
10000,debt_consolidation,108000,19.22,687,MORTGAGE,11,0
10000,debt_consolidation,93000,19.11,702,MORTGAGE,6,0
10000,debt_consolidation,42000,19.09,702,RENT,0,1
10000,debt_consolidation,67000,19.07,697,MORTGAGE,4,1
10000,debt_consolidation,50000,19.06,702,MORTGAGE,2,0
10000,debt_consolidation,120000,19.03,727,OWN,11,1
10000,debt_consolidation,70000,19.01,677,OWN,11,1
10000,debt_consolidation,55800,18.99,707,MORTGAGE,0,0
10000,debt_consolidation,42000,18.96,747,OWN,4,0
10000,debt_consolidation,40000,18.96,707,RENT,11,0
10000,debt_consolidation,60944,18.94,662,MORTGAGE,11,0
10000,debt_consolidation,100000,18.89,682,MORTGAGE,7,0
10000,debt_consolidation,70000,18.82,667,MORTGAGE,11,0
10000,debt_consolidation,40000,18.82,667,RENT,3,0
10000,debt_consolidation,70000,18.78,707,MORTGAGE,11,1
10000,debt_consolidation,92000,18.68,697,MORTGAGE,6,0
10000,debt_consolidation,56000,18.6,687,RENT,11,1
10000,debt_consolidation,47000,18.54,667,MORTGAGE,2,1
10000,debt_consolidation,42000,18.46,667,RENT,2,0
10000,debt_consolidation,61000,18.39,697,RENT,4,0
10000,debt_consolidation,45000,18.37,677,MORTGAGE,10,0
10000,debt_consolidation,65000,18.33,717,RENT,4,0
10000,debt_consolidation,93500,18.29,667,MORTGAGE,11,0
10000,debt_consolidation,35000,18.28,702,RENT,3,0
10000,debt_consolidation,99000,18.2,677,MORTGAGE,11,1
10000,debt_consolidation,80000,18.12,662,MORTGAGE,11,1
10000,debt_consolidation,100000,18.08,687,MORTGAGE,11,0
10000,debt_consolidation,85000,18.06,702,MORTGAGE,0,0
10000,debt_consolidation,35000,18.06,702,RENT,2,0
10000,debt_consolidation,80000,18.05,667,MORTGAGE,6,0
10000,debt_consolidation,50000,17.98,722,RENT,3,0
10000,debt_consolidation,51500,17.95,667,RENT,2,0
10000,debt_consolidation,32000,17.93,667,RENT,5,0
10000,debt_consolidation,65000,17.85,687,MORTGAGE,10,0
10000,debt_consolidation,126168,17.83,707,RENT,11,0
10000,debt_consolidation,225000,17.8,687,MORTGAGE,2,1
10000,debt_consolidation,75000,17.76,677,OWN,11,0
10000,debt_consolidation,70000,17.66,672,RENT,2,0
10000,debt_consolidation,55000,17.55,667,RENT,11,0
10000,debt_consolidation,60000,17.54,672,RENT,11,1
10000,debt_consolidation,55000,17.46,702,RENT,8,1
10000,debt_consolidation,72162.11,17.41,662,RENT,4,0
10000,debt_consolidation,90000,17.4,687,RENT,11,0
10000,debt_consolidation,70000,17.37,712,OWN,11,0
10000,debt_consolidation,40500,17.36,662,RENT,4,0
10000,debt_consolidation,41500,17.32,677,RENT,2,0
10000,debt_consolidation,72000,17.3,717,MORTGAGE,1,0
10000,debt_consolidation,100000,17.28,677,RENT,6,0
10000,debt_consolidation,40000,17.28,757,OWN,5,0
10000,debt_consolidation,75000,17.15,712,RENT,5,1
10000,debt_consolidation,65000,17.15,677,MORTGAGE,11,0
10000,debt_consolidation,53978,17.12,672,RENT,1,0
10000,debt_consolidation,500000,17.11,682,MORTGAGE,11,1
10000,debt_consolidation,102000,17.06,672,RENT,11,0
10000,debt_consolidation,50000,17.04,687,MORTGAGE,2,1
10000,debt_consolidation,50000,17.02,662,RENT,3,0
10000,debt_consolidation,68000,16.95,702,RENT,3,0
10000,debt_consolidation,80000,16.92,687,MORTGAGE,9,0
10000,debt_consolidation,32318,16.86,702,OWN,3,0
10000,debt_consolidation,49000,16.83,677,RENT,10,0
10000,debt_consolidation,50000,16.82,687,RENT,6,1
10000,debt_consolidation,33000,16.8,682,RENT,6,0
10000,debt_consolidation,64000,16.78,712,MORTGAGE,3,0
10000,debt_consolidation,50000,16.78,662,MORTGAGE,1,1
10000,debt_consolidation,150000,16.75,662,MORTGAGE,11,0
10000,debt_consolidation,60000,16.7,767,OWN,6,0
10000,debt_consolidation,85000,16.66,662,RENT,11,1
10000,debt_consolidation,75000,16.62,807,MORTGAGE,11,0
10000,debt_consolidation,53000,16.55,662,RENT,1,1
10000,debt_consolidation,65000,16.54,692,MORTGAGE,11,0
10000,debt_consolidation,53000,16.53,747,MORTGAGE,10,0
10000,debt_consolidation,50000,16.49,687,MORTGAGE,2,0
10000,debt_consolidation,48000,16.45,677,RENT,2,1
10000,debt_consolidation,40000,16.44,672,OWN,0,1
10000,debt_consolidation,170000,16.42,697,RENT,3,0
10000,debt_consolidation,60000,16.36,702,MORTGAGE,11,0
10000,debt_consolidation,50000,16.35,687,MORTGAGE,3,0
10000,debt_consolidation,90000,16.25,767,MORTGAGE,3,0
10000,debt_consolidation,44200,16.16,732,MORTGAGE,0,0
10000,debt_consolidation,46000,16.04,707,MORTGAGE,7,1
10000,debt_consolidation,45000,16.03,677,RENT,5,0
10000,debt_consolidation,36000,16.03,662,MORTGAGE,9,1
10000,debt_consolidation,43000,15.99,662,RENT,4,0
10000,debt_consolidation,28100,15.98,692,RENT,2,0
10000,debt_consolidation,42493,15.93,677,RENT,3,0
10000,debt_consolidation,90000,15.91,667,MORTGAGE,4,0
10000,debt_consolidation,42000,15.91,697,OWN,11,0
10000,debt_consolidation,95000,15.85,682,MORTGAGE,11,0
10000,debt_consolidation,75000,15.84,687,RENT,2,0
10000,debt_consolidation,56000,15.8,707,MORTGAGE,11,0
10000,debt_consolidation,36000,15.8,712,MORTGAGE,11,0
10000,debt_consolidation,90000,15.73,682,RENT,5,0
10000,debt_consolidation,57000,15.66,697,MORTGAGE,3,0
10000,debt_consolidation,90000,15.65,707,RENT,11,0
10000,debt_consolidation,60000,15.64,677,MORTGAGE,2,0
10000,debt_consolidation,104079,15.63,677,MORTGAGE,11,0
10000,debt_consolidation,70000,15.62,752,MORTGAGE,9,0
10000,debt_consolidation,65000,15.55,697,MORTGAGE,11,0
10000,debt_consolidation,60000,15.51,677,RENT,3,0
10000,debt_consolidation,51000,15.51,677,RENT,4,0
10000,debt_consolidation,90000,15.5,687,RENT,11,1
10000,debt_consolidation,29000,15.48,667,RENT,1,1
10000,debt_consolidation,80000,15.47,687,RENT,4,0
10000,debt_consolidation,70000,15.46,682,RENT,7,1
10000,debt_consolidation,50000,15.43,727,RENT,5,0
10000,debt_consolidation,40435,15.43,677,MORTGAGE,9,0
10000,debt_consolidation,50000,15.41,667,MORTGAGE,11,0
10000,debt_consolidation,79895,15.4,707,MORTGAGE,3,0
10000,debt_consolidation,50000,15.39,677,RENT,5,0
10000,debt_consolidation,55000,15.34,662,RENT,6,0
10000,debt_consolidation,36000,15.33,707,RENT,3,1
10000,debt_consolidation,105000,15.27,697,MORTGAGE,11,0
10000,debt_consolidation,88000,15.25,667,RENT,10,0
10000,debt_consolidation,56000,15.24,672,OWN,6,0
10000,debt_consolidation,35000,15.19,667,RENT,11,1
10000,debt_consolidation,28070,15.13,667,RENT,2,0
10000,debt_consolidation,60000,15.12,677,RENT,11,1
10000,debt_consolidation,73000,15.11,717,MORTGAGE,7,0
10000,debt_consolidation,52000,15.01,697,RENT,7,0
10000,debt_consolidation,60000,14.98,727,RENT,1,0
10000,debt_consolidation,71700,14.96,697,OWN,3,0
10000,debt_consolidation,65000,14.96,682,MORTGAGE,4,0
10000,debt_consolidation,109000,14.92,682,OWN,11,0
10000,debt_consolidation,85000,14.84,797,MORTGAGE,11,0
10000,debt_consolidation,48000,14.78,672,MORTGAGE,2,1
10000,debt_consolidation,70000,14.76,677,MORTGAGE,5,0
10000,debt_consolidation,112000,14.67,742,MORTGAGE,8,0
10000,debt_consolidation,75000,14.66,687,MORTGAGE,0,1
